code_insee,nom_standard,dep_code,dep_nom,latitude_centre,longitude_centre,lat_nominatim,lon_nominatim,dist_nominatim_m,ok_nominatim,lat_photon,lon_photon,dist_photon_m,ok_photon,lat_arcgis,lon_arcgis,dist_arcgis_m,ok_arcgis,label_nominatim,label_photon,label_arcgis
10114,Crancey,10,Aube,48.519,3.637,48.517205,3.6372028,200.1530273435207,True,48.517205,3.6372028,200.1530273435207,True,48.51667,3.63861,284.932533558266,True,"Crancey, Nogent-sur-Seine, Aube, Grand Est, France métropolitaine, 10100, France","Crancey, 10100, Grand Est, France","Crancey, Nogent-sur-Seine, Aube, Grand Est"
57396,Lessy,57,Moselle,49.127,6.1,49.1201685,6.0955816,824.8711333523318,True,49.1201685,6.0955816,824.8711333523318,True,49.11972,6.09583,864.5057159911328,True,"Lessy, Metz, Moselle, Grand Est, France métropolitaine, 57160, France","Lessy, 57160, Grand Est, France","Lessy, Metz, Moselle, Grand Est"
87168,Saint-Mathieu,87,Haute-Vienne,45.706,0.772,45.7057738,0.7591353,999.2870418063234,True,45.7057738,0.7591353,999.2870418063234,True,45.705486957,0.758934453,1016.1718250134699,True,"Saint-Mathieu, Rochechouart, Haute-Vienne, Nouvelle-Aquitaine, France métropolitaine, 87440, France","Saint-Mathieu, 87440, Nouvelle-Aquitaine, France","Saint-Mathieu, Haute-Vienne, Nouvelle-Aquitaine"
33251,Louchats,33,Gironde,44.513,-0.571,44.51253,-0.566898,329.4295734460857,True,44.51253,-0.566898,329.4295734460857,True,44.5125,-0.56722,304.8385006328149,True,"Louchats, Langon, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33125, France","Louchats, 33125, Nouvelle-Aquitaine, France","Louchats, Langon, Gironde, Nouvelle-Aquitaine"
10084,Charmont-sous-Barbuise,10,Aube,48.415,4.18,48.4104072,4.1718077,791.4599703078027,True,48.4104072,4.1718077,791.4599703078027,True,48.40896957,4.171567879,914.8602729793636,True,"Charmont-sous-Barbuise, Troyes, Aube, Grand Est, France métropolitaine, 10150, France","Charmont-sous-Barbuise, 10150, Grand Est, France","Charmont-sous-Barbuise, Aube, Grand Est"
33422,Saint-Jean-d'Illac,33,Gironde,44.793,-0.819,44.8101856,-0.7815257,3520.4554852613064,True,44.8101856,-0.7815257,3520.4554852613064,True,44.811332799,-0.782118026,3552.8967912521885,True,"Saint-Jean-d'Illac, Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33127, France","Saint-Jean-d'Illac, 33127, Nouvelle-Aquitaine, France","Saint-Jean-d'Illac, Gironde, Nouvelle-Aquitaine"
76737,Vibeuf,76,Seine-Maritime,49.69,0.913,49.6933301,0.903621,769.5899998983666,True,49.6933301,0.903621,769.5899998983666,True,49.69306,0.90472,685.9394642091668,True,"Vibeuf, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76760, France","Vibeuf, 76760, Normandie, France","Vibeuf, Rouen, Seine-Maritime, Normandie"
58133,Héry,58,Nièvre,47.262,3.592,47.9009408,3.6247391,71089.39770788515,True,47.2609045,3.5817609,782.2151816874031,True,47.903584408,3.626502349,71387.84814348737,True,"Héry, Auxerre, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89550, France","Héry, 58800, Bourgogne-Franche-Comté, France","Héry, Yonne, Bourgogne-Franche-Comté"
22009,Le Bodéo,22,Côtes-d'Armor,48.326,-2.922,48.3218554,-2.9335205,968.4578450667743,True,48.3218554,-2.9335205,968.4578450667743,True,48.32222,-2.93333,937.222289331412,True,"Le Bodéo, Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22320, France","Le Bodéo, 22320, Bretagne, France","Le Bodéo, Saint-Brieuc, Côtes-d'Armor, Bretagne"
51391,Muizon,51,Marne,49.272,3.888,49.276751,3.8897682,543.6384193267482,True,49.276751,3.8897682,543.6384193267482,True,49.276964458,3.889692039,565.5062032469172,True,"Muizon, Reims, Marne, Grand Est, France métropolitaine, 51140, France","Muizon, 51140, Grand Est, France","Muizon, Marne, Grand Est"
76135,Bouville,76,Seine-Maritime,49.557,0.895,49.5605729,0.8937539,407.3282912824064,True,48.2603441,1.3767741,148417.66087322647,True,49.561376745,0.894078446,491.1900983130594,True,"Bouville, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76360, France","Bouville, 28800, Centre-Val de Loire, France","Bouville, Seine-Maritime, Normandie"
72342,Souvigné-sur-Même,72,Sarthe,48.217,0.649,48.2200416,0.6375394,913.9746277930105,True,48.2200416,0.6375394,913.9746277930105,True,48.21972,0.63667,962.2775098374427,True,"Souvigné-sur-Même, Mamers, Sarthe, Pays de la Loire, France métropolitaine, 72400, France","Souvigné-sur-Même, 72400, Pays de la Loire, France","Souvigné-sur-Même, Mamers, Sarthe, Loire"
51406,Norrois,51,Marne,48.672,4.623,48.6706273,4.6271791,342.73869605195557,True,48.6706273,4.6271791,342.73869605195557,True,48.67,4.62528,278.36609731383464,True,"Norrois, Vitry-le-François, Marne, Grand Est, France métropolitaine, 51300, France","Norrois, 51300, Grand Est, France","Norrois, Vitry-le-François, Marne, Grand Est"
33315,Les Peintures,33,Gironde,45.065,-0.088,45.0698147,-0.0977997,937.5085144667465,True,45.0698147,-0.0977997,937.5085144667465,True,45.069999357,-0.097781308,948.2120929298924,True,"Les Peintures, Libourne, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33230, France","Les Peintures, 33230, Nouvelle-Aquitaine, France","Les Peintures, Gironde, Nouvelle-Aquitaine"
51260,Le Fresne,51,Marne,48.908,4.666,48.9114215,4.6413327,1842.4583961487874,True,46.3062941,2.813595,320876.7296524319,True,48.91111,4.64222,1771.9813520043867,True,"Le Fresne, Châlons-en-Champagne, Marne, Grand Est, France métropolitaine, 51240, France","Le Fresne, 03170, Montvicq, Auvergne-Rhône-Alpes, France","Le Fresne, Châlons-en-Champagne, Marne, Grand Est"
63057,Le Brugeron,63,Puy-de-Dôme,45.712,3.742,45.7122795,3.7191913,1771.2170853202958,True,45.7122795,3.7191913,1771.2170853202958,True,45.71186,3.71906,1781.213685279115,True,"Le Brugeron, Ambert, Puy-de-Dôme, Auvergne-Rhône-Alpes, France métropolitaine, 63880, France","Le Brugeron, 63880, Auvergne-Rhône-Alpes, France","Le Brugeron, Puy-de-Dôme, Auvergne-Rhône-Alpes"
41234,Santenay,41,Loir-et-Cher,47.565,1.103,46.9115071,4.6996302,281056.2731726835,True,46.9115071,4.6996302,281056.2731726835,True,46.91278,4.6975,280861.2621558319,True,"Santenay, Beaune, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21590, France","Santenay, 21590, Bourgogne-Franche-Comté, France","Santenay, Beaune, Côte-d'Or, Bourgogne-Franche-Comté"
33010,Arcins,33,Gironde,45.077,-0.71,45.07261,-0.72578,1331.794016498594,True,45.07261,-0.72578,1331.794016498594,True,45.07306,-0.72472,1236.110819276583,True,"Arcins, Lesparre-Médoc, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33460, France","Arcins, 33460, Nouvelle-Aquitaine, France","Arcins, Lesparre-Médoc, Gironde, Nouvelle-Aquitaine"
85104,Grues,85,Vendée,46.381,-1.324,46.3997222,-1.3030556,2629.504951207395,True,46.3997222,-1.3030556,2629.504951207395,True,46.3986,-1.3033,2520.019932333814,True,"Grues, Fontenay-le-Comte, Vendée, Pays de la Loire, France métropolitaine, 85580, France","Grues, 85580, Pays de la Loire, France","Grues, Fontenay-le-Comte, Vendée, Loire"
72175,Luché-Pringé,72,Sarthe,47.704,0.095,47.7029945,0.0756262,1454.0571688451782,True,47.7029945,0.0756262,1454.0571688451782,True,47.703900755,0.075904061,1428.989937797777,True,"Luché-Pringé, La Flèche, Sarthe, Pays de la Loire, France métropolitaine, 72800, France","Luché-Pringé, 72800, Pays de la Loire, France","Luché-Pringé, Sarthe, Pays de la Loire"
04020,Barles,04,Alpes-de-Haute-Provence,44.273,6.253,44.2636015,6.2682668,1603.080598655797,True,44.2636015,6.2682668,1603.080598655797,True,44.26361,6.26806,1590.0095977782921,True,"Barles, Digne-les-Bains, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur, France métropolitaine, 04140, France","Barles, 04140, Provence-Alpes-Côte d'Azur, France","Barles, Digne-les-Bains, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur"
02265,Dohis,02,Aisne,49.767,4.142,49.7622222,4.1363889,666.8308849646022,True,49.7622222,4.1363889,666.8308849646022,True,49.7619,4.1363,699.4304105514342,True,"Dohis, Vervins, Aisne, Hauts-de-France, France métropolitaine, 02360, France","Dohis, 02360, Hauts-de-France, France","Dohis, Vervins, Aisne, Hauts-de-France"
62134,Bimont,62,Pas-de-Calais,50.541,1.91,50.54146,1.90277,513.4757410284809,True,50.54146,1.90277,513.4757410284809,True,50.54222,1.90333,490.4780067148153,True,"Bimont, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62650, France","Bimont, 62650, Hauts-de-France, France","Bimont, Montreuil, Pas-de-Calais, Hauts-de-France"
81198,Orban,81,Tarn,43.837,2.078,43.8426404,2.084631,822.3110979867816,True,43.8426404,2.084631,822.3110979867816,True,43.8425,2.08333,746.1633466980211,True,"Orban, Albi, Tarn, Occitanie, France métropolitaine, 81120, France","Orban, 81120, Occitanie, France","Orban, Arrondissement d'Albi, Tarn, Occitanie"
53043,Brée,53,Mayenne,48.156,-0.518,46.016111,-1.347778,246094.63408480055,True,46.016111,-1.347778,246094.63408480055,True,48.15056,-0.51917,611.0954350415143,True,"La Brée-les-Bains, Rochefort, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17840, France","La Brée-les-Bains, 17840, Nouvelle-Aquitaine, France","Brée, Mayenne, Loire"
86195,Port-de-Piles,86,Vienne,47.0,0.598,47.003474,0.5989591,393.0784071960416,True,47.003474,0.5989591,393.0784071960416,True,47.00278,0.6,344.32367265474176,True,"Port-de-Piles, Châtellerault, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86220, France","Port-de-Piles, 86220, Nouvelle-Aquitaine, France","Port-de-Piles, Châtellerault, Vienne, Nouvelle-Aquitaine"
30290,Saint-Paulet-de-Caisson,30,Gard,44.261,4.587,44.2625187,4.5978938,883.7920320318641,True,44.2625187,4.5978938,883.7920320318641,True,44.263162251,4.596350324,782.4480246621189,True,"Saint-Paulet-de-Caisson, Nîmes, Gard, Occitanie, France métropolitaine, 30130, France","Saint-Paulet-de-Caisson, 30130, Occitanie, France","Saint-Paulet-de-Caisson, Gard, Occitanie"
33522,Talence,33,Gironde,44.806,-0.591,44.8088438,-0.5879629,396.7367248623898,True,44.8088438,-0.5879629,396.7367248623898,True,44.808190426,-0.588632066,306.9543912900143,True,"Talence, Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33400, France","Talence, 33400, Nouvelle-Aquitaine, France","Talence, Gironde, Nouvelle-Aquitaine"
61168,La Ferté Macé,61,Orne,48.582,-0.367,48.5895488,-0.3584924,1046.9820258122393,True,48.5895488,-0.3584924,1046.9820258122393,True,48.589660171,-0.358527535,1055.4079081918856,True,"La Ferté-Macé, Argentan, Orne, Normandie, France métropolitaine, 61600, France","La Ferté-Macé, 61410;61600, Normandie, France","La Ferté Macé, Orne, Normandie"
61018,Avernes-Saint-Gourgon,61,Orne,48.937,0.314,48.9401357,0.320888,612.1153609676227,True,48.9401357,0.320888,612.1153609676227,True,48.93917,0.31972,482.46755700261076,True,"Avernes-Saint-Gourgon, Mortagne-au-Perche, Orne, Normandie, France métropolitaine, 61470, France","Avernes-Saint-Gourgon, 61470, Normandie, France","Avernes-Saint-Gourgon, Mortagne-au-Perche, Orne, Normandie"
89271,Moulins-en-Tonnerrois,89,Yonne,47.729,4.043,47.7321325,4.0347701,707.2484665526188,True,47.7321325,4.0347701,707.2484665526188,True,47.73167,4.03444,705.7090263106662,True,"Moulins-en-Tonnerrois, Avallon, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89310, France","Moulins-en-Tonnerrois, 89310, Bourgogne-Franche-Comté, France","Moulins-en-Tonnerrois, Arrondissement d'Avallon, Yonne, Bourgogne-Franche-Comté"
57636,Schmittviller,57,Moselle,49.007,7.186,49.0055689,7.1809258,402.8775469635308,True,49.0055689,7.1809258,402.8775469635308,True,49.00528,7.18333,272.9607372037392,True,"Schmittviller, Sarreguemines, Moselle, Grand Est, France métropolitaine, 57412, France","Schmittviller, 57412, Grand Est, France","Schmittviller, Sarreguemines, Moselle, Grand Est"
54227,Giraumont,54,Meurthe-et-Moselle,49.173,5.916,49.4694289,2.8201109,226777.6106927588,True,49.4694289,2.8201109,226777.6106927588,True,49.170019821,5.917108493,341.0386552962542,True,"Giraumont, Compiègne, Oise, Hauts-de-France, France métropolitaine, 60150, France","Giraumont, 60150, Hauts-de-France, France","Giraumont, Meurthe-et-Moselle, Grand Est"
04108,Malijai,04,Alpes-de-Haute-Provence,44.034,6.05,44.0448386,6.0308427,1948.6988310639833,True,44.0448386,6.0308427,1948.6988310639833,True,44.044904817,6.029460332,2041.041416071237,True,"Malijai, Digne-les-Bains, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur, France métropolitaine, 04350, France","Malijai, 04350;04510, Provence-Alpes-Côte d'Azur, France","Malijai, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur"
70185,Cresancey,70,Haute-Saône,47.4,5.649,47.3923923,5.6543159,935.7966291664479,True,47.3923923,5.6543159,935.7966291664479,True,47.39278,5.65361,874.6074352601845,True,"Cresancey, Vesoul, Haute-Saône, Bourgogne-Franche-Comté, France métropolitaine, 70100, France","Cresancey, 70100, Bourgogne-Franche-Comté, France","Cresancey, Vesoul, Haute-Saône, Bourgogne-Franche-Comté"
48080,Langogne,48,Lozère,44.724,3.834,44.7270769,3.8553135,1718.2259728513752,True,44.7270769,3.8553135,1718.2259728513752,True,44.727231696,3.855384093,1727.1883627911197,True,"Langogne, Mende, Lozère, Occitanie, France métropolitaine, 48300, France","Langogne, 48300, Occitanie, France","Langogne, Lozère, Occitanie"
38474,Sassenage,38,Isère,45.213,5.652,45.2066503,5.6630254,1115.575251108545,True,45.2066404,5.6636874,1156.8652849804198,True,45.206660555,5.663688869,1155.587769462156,True,"Sassenage, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38360, France","Mairie de Sassenage, 1, Place de la Libération, 38360, Place de la Libération, Sassenage, Auvergne-Rhône-Alpes, France","Sassenage, Isère, Auvergne-Rhône-Alpes"
84113,Saint-Martin-de-la-Brasque,84,Vaucluse,43.764,5.54,43.7692676,5.5374646,620.1056046907682,True,43.7692676,5.5374646,620.1056046907682,True,43.76972,5.53694,681.8494704028087,True,"Saint-Martin-de-la-Brasque, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84760, France","Saint-Martin-de-la-Brasque, 84760, Provence-Alpes-Côte d'Azur, France","Saint-Martin-de-la-Brasque, Arrondissement d'Apt, Vaucluse, Provence-Alpes-Côte d'Azur"
31354,Monestrol,31,Haute-Garonne,43.332,1.663,43.334,1.67052,647.6050671468545,True,43.334,1.67052,647.6050671468545,True,43.33361,1.67028,615.427297945162,True,"Monestrol, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31560, France","Monestrol, 31560, Occitanie, France","Monestrol, Toulouse, Département de la Haute-Garonne, Occitanie"
61393,Saint-Germain-de-Clairefeuille,61,Orne,48.726,0.241,48.7131293,0.238723,1440.8719181001034,True,48.7131293,0.238723,1440.8719181001034,True,48.71361,0.23778,1397.8093217863434,True,"Saint-Germain-de-Clairefeuille, Mortagne-au-Perche, Orne, Normandie, France métropolitaine, 61240, France","Saint-Germain-de-Clairefeuille, 61240, Normandie, France","Saint-Germain-de-Clairefeuille, Mortagne-au-Perche, Orne, Normandie"
52290,Les Loges,52,Haute-Marne,47.773,5.485,49.6991265,0.2827091,437381.2105286566,True,46.5133445,2.4201909,270797.75468512875,True,49.698797134,0.282829505,437356.7013865502,True,"Les Loges, Le Havre, Seine-Maritime, Normandie, France métropolitaine, 76790, France","Les Loges, 03370, Saint-Désiré, Auvergne-Rhône-Alpes, France","Les Loges, Seine-Maritime, Normandie"
62050,Auchy-lès-Hesdin,62,Pas-de-Calais,50.409,2.095,50.3988228,2.1019554,1234.3559538458765,True,50.3988228,2.1019554,1234.3559538458765,True,50.399067037,2.101475955,1196.0597510813413,True,"Auchy-lès-Hesdin, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62770, France","Auchy-lès-Hesdin, 62770, Hauts-de-France, France","Auchy-lès-Hesdin, Pas-de-Calais, Hauts-de-France"
69174,Les Sauvages,69,Rhône,45.924,4.374,45.9251847,4.3764735,232.28569124461046,True,45.9251847,4.3764735,232.28569124461046,True,45.9252,4.3766,241.34501348207885,True,"Les Sauvages, Villefranche-sur-Saône, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69170, France","Les Sauvages, 69170, Auvergne-Rhône-Alpes, France","Les Sauvages, Villefranche-sur-Saône, Rhône, Auvergne-Rhône-Alpes"
56089,Inguiniel,56,Morbihan,47.956,-3.26,47.9767121,-3.2819444,2823.7435845981818,True,47.9767121,-3.2819444,2823.7435845981818,True,47.976054594,-3.282477592,2788.0886950052236,True,"Inguiniel, Lorient, Morbihan, Bretagne, France métropolitaine, 56240, France","Inguiniel, 56240, Bretagne, France","Inguiniel, Morbihan, Bretagne"
14699,Touques,14,Calvados,49.354,0.113,49.343477,0.1016715,1429.1803736557722,True,49.343477,0.1016715,1429.1803736557722,True,49.343423295,0.101233881,1452.446465677883,True,"Touques, Lisieux, Calvados, Normandie, France métropolitaine, 14800, France","Touques, 14800, Normandie, France","Touques, Calvados, Normandie"
80038,Auchonvillers,80,Somme,50.082,2.633,50.0813446,2.6300079,225.59170931889736,True,50.0813446,2.6300079,225.59170931889736,True,50.08083,2.63,250.49460444957012,True,"Auchonvillers, Péronne, Somme, Hauts-de-France, France métropolitaine, 80560, France","Auchonvillers, 80560, Hauts-de-France, France","Auchonvillers, Péronne, Somme, Hauts-de-France"
25219,Épenoy,25,Doubs,47.134,6.385,47.1310467,6.3697932,1196.2962324671853,True,47.1310467,6.3697932,1196.2962324671853,True,47.13111,6.37056,1138.6228386219973,True,"Épenoy, Pontarlier, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25800, France","Épenoy, 25800, Bourgogne-Franche-Comté, France","Épenoy, Pontarlier, Doubs, Bourgogne-Franche-Comté"
76507,Ponts-et-Marais,76,Seine-Maritime,50.039,1.456,50.0404586,1.4428325,954.2496460329759,True,50.0404586,1.4428325,954.2496460329759,True,50.04389,1.44556,922.7704909404412,True,"Ponts-et-Marais, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76260, France","Ponts-et-Marais, 76260, Normandie, France","Ponts-et-Marais, Dieppe, Seine-Maritime, Normandie"
50121,La Chapelle-Cécelin,50,Manche,48.808,-1.168,48.809455,-1.1711511,281.8221336799501,True,48.809455,-1.1711511,281.8221336799501,True,48.811628147,-1.161059325,648.9075744456594,True,"La Chapelle-Cécelin, Avranches, Manche, Normandie, France métropolitaine, 50800, France","La Chapelle-Cécelin, 50800, Normandie, France","La Chapelle-Cécelin, Manche, Normandie"
45032,Le Bignon-Mirabeau,45,Loiret,48.148,2.935,48.1477847,2.9233609,863.8411177355242,True,48.1477847,2.9233609,863.8411177355242,True,48.14806,2.92278,906.6286283080898,True,"Le Bignon-Mirabeau, Montargis, Loiret, Centre-Val de Loire, France métropolitaine, 45210, France","Le Bignon-Mirabeau, 45210, Centre-Val de Loire, France","Le Bignon-Mirabeau, Montargis, Loiret, Centre-Val de Loire"
94028,Créteil,94,Val-de-Marne,48.784,2.455,48.7771486,2.4530731,774.8130097258666,True,48.7771486,2.4530731,774.8130097258666,True,48.777856892,2.453158789,696.2768913437955,True,"Créteil, Val-de-Marne, Île-de-France, France métropolitaine, 94000, France","Créteil, 94000, Île-de-France, France","Créteil, Val-de-Marne, Île-de-France"
28031,Beaumont-les-Autels,28,Eure-et-Loir,48.24,0.952,48.2574143,0.9604033,2033.895349010728,True,48.2574143,0.9604033,2033.895349010728,True,48.25667,0.95917,1928.1501902045225,True,"Beaumont-les-Autels, Nogent-le-Rotrou, Eure-et-Loir, Centre-Val de Loire, France métropolitaine, 28480, France","Beaumont-les-Autels, 28480, Centre-Val de Loire, France","Beaumont-les-Autels, Nogent-le-Rotrou, Eure-et-Loir, Centre-Val de Loire"
87172,Saint-Ouen-sur-Gartempe,87,Haute-Vienne,46.173,1.079,46.1629559,1.0693765,1340.3599326880228,True,46.1629559,1.0693765,1340.3599326880228,True,46.16333,1.06778,1379.3871014104752,True,"Saint-Ouen-sur-Gartempe, Bellac, Haute-Vienne, Nouvelle-Aquitaine, France métropolitaine, 87300, France","Saint-Ouen-sur-Gartempe, 87300, Nouvelle-Aquitaine, France","Saint-Ouen-sur-Gartempe, Bellac, Haute-Vienne, Nouvelle-Aquitaine"
17282,Pommiers-Moulons,17,Charente-Maritime,45.328,-0.349,45.3254129,-0.3525826,401.4954982361629,True,45.3254129,-0.3525826,401.4954982361629,True,45.324,-0.352,502.8272590769694,True,"Pommiers-Moulons, Jonzac, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17130, France","Pommiers-Moulons, 17130, Nouvelle-Aquitaine, France","Pommiers-Moulons, Jonzac, Charente-Maritime, Nouvelle-Aquitaine"
52169,Domblain,52,Haute-Marne,48.466,5.002,48.4718263,4.9923352,963.0305537565083,True,48.4718263,4.9923352,963.0305537565083,True,48.4704,4.994,766.3213547167963,True,"Domblain, Saint-Dizier, Haute-Marne, Grand Est, France métropolitaine, 52130, France","Domblain, 52130, Grand Est, France","Domblain, Saint-Dizier, Haute-Marne, Grand Est"
68083,Eschbach-au-Val,68,Haut-Rhin,48.022,7.147,48.0319567,7.1458655,1110.3443913110427,True,48.0319567,7.1458655,1110.3443913110427,True,48.0312,7.1459,1026.2587046541323,True,"Eschbach-au-Val, Colmar-Ribeauvillé, Haut-Rhin, Collectivité européenne d'Alsace, Grand Est, France métropolitaine, 68140, France","Eschbach-au-Val, 68140, Grand Est, France","Eschbach-au-Val, Colmar-Ribeauvillé, Haut-Rhin, Grand Est"
89485,Voutenay-sur-Cure,89,Yonne,47.558,3.786,47.5626135,3.7857843,513.2530551707781,True,47.5626135,3.7857843,513.2530551707781,True,47.5623,3.7853,481.0145811601841,True,"Voutenay-sur-Cure, Avallon, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89270, France","Voutenay-sur-Cure, 89270, Bourgogne-Franche-Comté, France","Voutenay-sur-Cure, Arrondissement d'Avallon, Yonne, Bourgogne-Franche-Comté"
56261,La Vraie-Croix,56,Morbihan,47.69,-2.519,47.6894253,-2.541329,1672.554530382096,True,47.6894253,-2.541329,1672.554530382096,True,47.689968849,-2.543538166,1836.6838165232957,True,"La Vraie-Croix, Vannes, Morbihan, Bretagne, France métropolitaine, 56250, France","La Vraie-Croix, 56250, Bretagne, France","La Vraie-Croix, Morbihan, Bretagne"
01332,Saint-André-de-Bâgé,01,Ain,46.298,4.914,46.2967054,4.9188897,402.2948873320607,True,46.2967054,4.9188897,402.2948873320607,True,46.30167,4.92333,824.7875810435681,True,"Saint-André-de-Bâgé, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01380, France","Saint-André-de-Bâgé, 01380, Auvergne-Rhône-Alpes, France","Saint-André-de-Bâgé, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes"
78202,Drocourt,78,Yvelines,49.052,1.768,50.3922158,2.9246358,170646.35930489053,True,50.3922158,2.9246358,170646.35930489053,True,50.392326185,2.924665794,170658.08189845312,True,"Drocourt, Lens, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62320, France","Drocourt, 62320, Hauts-de-France, France","Drocourt, Pas-de-Calais, Hauts-de-France"
95409,Moisselles,95,Val-d'Oise,49.046,2.337,49.0477857,2.3367986,199.10258259936603,True,49.0477857,2.3367986,199.10258259936603,True,49.048039825,2.337156916,227.10631955032397,True,"Moisselles, Sarcelles, Val-d'Oise, Île-de-France, France métropolitaine, 95570, France","Moisselles, 95570, Île-de-France, France","Moisselles, Val-d'Oise, Île-de-France"
35212,Pancé,35,Ille-et-Vilaine,47.889,-1.643,47.881204,-1.659786,1522.5915209529242,True,47.881204,-1.659786,1522.5915209529242,True,47.882751673,-1.662582437,1617.0947673798096,True,"Pancé, Redon, Ille-et-Vilaine, Bretagne, France métropolitaine, 35320, France","Pancé, 35320, Bretagne, France","Pancé, Ille-et-Vilaine, Bretagne"
11275,Payra-sur-l'Hers,11,Aude,43.262,1.875,43.266555,1.8553589,1669.0869967907258,True,43.266555,1.8553589,1669.0869967907258,True,43.26611,1.855,1682.698778364129,True,"Payra-sur-l'Hers, Carcassonne, Aude, Occitanie, France métropolitaine, 11410, France","Payra-sur-l'Hers, 11410, Occitanie, France","Payra-sur-l'Hers, Carcassonne, Aude, Occitanie"
64304,Lahonce,64,Pyrénées-Atlantiques,43.484,-1.396,43.4831925,-1.3902495,472.55835627961295,True,43.4831925,-1.3902495,472.55835627961295,True,43.486458728,-1.386511927,812.8342846103578,True,"Lahonce, Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64990, France","Lahonce, 64990, Nouvelle-Aquitaine, France","Lahonce, Pyrénées-Atlantiques, Nouvelle-Aquitaine"
24048,Bonneville-et-Saint-Avit-de-Fumadières,24,Dordogne,44.884,0.081,44.8757101,0.0922116,1276.7386340457142,True,44.8757101,0.0922116,1276.7386340457142,True,44.8825,0.08,184.4642283640025,True,"Bonneville-et-Saint-Avit-de-Fumadières, Bergerac, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24230, France","Bonneville-et-Saint-Avit-de-Fumadières, 24230, Nouvelle-Aquitaine, France","Bonneville-et-Saint-Avit-de-Fumadières, Bergerac, Dordogne, Nouvelle-Aquitaine"
55361,Moulainville,55,Meuse,49.161,5.49,49.1623077,5.4963516,484.1961699987371,True,49.1623077,5.4963516,484.1961699987371,True,49.1625,5.4962,480.6872372310934,True,"Moulainville, Verdun, Meuse, Grand Est, France métropolitaine, 55400, France","Moulainville, 55400, Grand Est, France","Moulainville, Verdun, Meuse, Grand Est"
83008,Bagnols-en-Forêt,83,Var,43.533,6.708,43.5376002,6.6981788,942.5666390205405,True,43.5376002,6.6981788,942.5666390205405,True,43.537440266,6.698253127,927.9575171461491,True,"Bagnols-en-Forêt, Draguignan, Var, Provence-Alpes-Côte d'Azur, France métropolitaine, 83600, France","Bagnols-en-Forêt, 83600, Provence-Alpes-Côte d'Azur, France","Bagnols-en-Forêt, Var, Provence-Alpes-Côte d'Azur"
67248,Krautergersheim,67,Bas-Rhin,48.475,7.566,48.4770169,7.567958,266.6998642554743,True,48.4770169,7.567958,266.6998642554743,True,48.476223566,7.565855882,136.4684746876629,True,"Krautergersheim, Sélestat-Erstein, Bas-Rhin, Collectivité européenne d'Alsace, Grand Est, France métropolitaine, 67880, France","Krautergersheim, 67880, Grand Est, France","Krautergersheim, Bas-Rhin, Grand Est"
88200,Gigney,88,Vosges,48.23,6.334,48.230837,6.3391155,390.17308219437746,True,48.230837,6.3391155,390.17308219437746,True,48.23,6.33833,320.7300982191218,True,"Gigney, Épinal, Vosges, Grand Est, France métropolitaine, 88390, France","Gigney, 88390, Grand Est, France","Gigney, Arrondissement d'Épinal, Vosges, Grand Est"
